Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
northern-premier-league-premier,,Stockton Town,Leek Town,1,1,D
northern-premier-league-premier,,Stockton Town,Redcar Athletic,0,2,A
northern-premier-league-premier,,Warrington Rylands 1906,Bamber Bridge,3,1,H
northern-premier-league-premier,,Warrington Rylands 1906,FC United of Manchester,3,0,H
northern-premier-league-premier,,Warrington Rylands 1906,Quorn,1,0,H
northern-premier-league-premier,,Warrington Rylands 1906,Redcar Athletic,0,5,A
northern-premier-league-premier,,Warrington Town,Cleethorpes Town,1,1,D
northern-premier-league-premier,,Warrington Town,Curzon Ashton,0,4,A
northern-premier-league-premier,,Warrington Town,Emley,2,2,D
northern-premier-league-premier,,Warrington Town,Hyde United,3,0,H
northern-premier-league-premier,,Whitby Town,Alfreton Town,1,4,A
northern-premier-league-premier,,Whitby Town,Guiseley,0,2,A
northern-premier-league-premier,,Whitby Town,Ilkeston Town,2,0,H
northern-premier-league-premier,,Whitby Town,Warrington Town,0,5,A
northern-premier-league-premier,,Workington,Guiseley,2,2,D
northern-premier-league-premier,,Workington,Leek Town,3,2,H
northern-premier-league-premier,,Workington,Redcar Athletic,0,1,A
northern-premier-league-premier,,Workington,Warrington Rylands 1906,3,2,H
