Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
national-league-south,,Bath City,Billericay Town,2,0,H
national-league-south,,Bath City,Dulwich Hamlet,1,4,A
national-league-south,,Bath City,Hemel Hempstead Town,1,2,A
national-league-south,,Bath City,Hungerford Town,0,2,A
national-league-south,,Bath City,Havant & Waterlooville,2,1,H
national-league-south,,Billericay Town,Braintree Town,3,1,H
national-league-south,,Billericay Town,Chelmsford City,3,3,D
national-league-south,,Billericay Town,Concord Rangers,0,1,A
national-league-south,,Billericay Town,Dulwich Hamlet,2,0,H
national-league-south,,Billericay Town,Ebbsfleet United,1,2,A
national-league-south,,Billericay Town,Hampton & Richmond Borough,2,6,A
national-league-south,,Billericay Town,Havant & Waterlooville,1,2,A
national-league-south,,Billericay Town,Oxford City,1,3,A
national-league-south,,Billericay Town,Slough Town,2,0,H
national-league-south,,Billericay Town,St Albans City,2,2,D
national-league-south,,Billericay Town,Tonbridge Angels,0,2,A
national-league-south,,Braintree Town,Concord Rangers,1,0,H
national-league-south,,Braintree Town,Dartford,2,1,H
national-league-south,,Braintree Town,Dorking Wanderers,0,4,A
national-league-south,,Braintree Town,Ebbsfleet United,0,3,A
national-league-south,,Braintree Town,Hemel Hempstead Town,3,4,A
national-league-south,,Braintree Town,Hungerford Town,1,2,A
national-league-south,,Braintree Town,Oxford City,1,2,A
national-league-south,,Braintree Town,Welling United,1,1,D
national-league-south,,Chelmsford City,Bath City,3,4,A
national-league-south,,Chelmsford City,Braintree Town,4,2,H
national-league-south,,Chelmsford City,Chippenham Town,0,2,A
national-league-south,,Chelmsford City,Dorking Wanderers,0,1,A
national-league-south,,Chelmsford City,Hampton & Richmond Borough,0,1,A
national-league-south,,Chelmsford City,Maidstone United,1,0,H
national-league-south,,Chelmsford City,Oxford City,1,1,D
national-league-south,,Chelmsford City,Tonbridge Angels,0,2,A
national-league-south,,Chippenham Town,Bath City,1,1,D
national-league-south,,Chippenham Town,Braintree Town,1,0,H
national-league-south,,Chippenham Town,Concord Rangers,1,1,D
national-league-south,,Chippenham Town,Dartford,1,2,A
national-league-south,,Chippenham Town,Ebbsfleet United,1,2,A
national-league-south,,Chippenham Town,Hampton & Richmond Borough,0,3,A
national-league-south,,Chippenham Town,Slough Town,2,2,D
national-league-south,,Concord Rangers,Bath City,3,2,H
national-league-south,,Concord Rangers,Dorking Wanderers,1,3,A
national-league-south,,Concord Rangers,Eastbourne Borough,2,2,D
national-league-south,,Concord Rangers,St Albans City,1,1,D
national-league-south,,Concord Rangers,Welling United,1,1,D
national-league-south,,Dartford,Bath City,1,0,H
national-league-south,,Dartford,Billericay Town,3,0,H
national-league-south,,Dartford,Chelmsford City,1,0,H
national-league-south,,Dartford,Dorking Wanderers,2,3,A
national-league-south,,Dartford,Eastbourne Borough,0,1,A
national-league-south,,Dartford,Ebbsfleet United,0,0,D
national-league-south,,Dartford,Hungerford Town,1,1,D
national-league-south,,Dartford,Havant & Waterlooville,2,1,H
national-league-south,,Dartford,Slough Town,2,0,H
national-league-south,,Dartford,St Albans City,0,1,A
national-league-south,,Dartford,Tonbridge Angels,1,0,H
national-league-south,,Dartford,Welling United,2,2,D
national-league-south,,Dorking Wanderers,Bath City,1,2,A
national-league-south,,Dorking Wanderers,Dulwich Hamlet,0,0,D
