Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
national-league-south,,Bath City,Billericay Town,3,0,H
national-league-south,,Bath City,Braintree Town,0,0,D
national-league-south,,Bath City,Chelmsford City,1,2,A
national-league-south,,Bath City,Chippenham Town,2,0,H
national-league-south,,Bath City,Concord Rangers,2,1,H
national-league-south,,Bath City,Dartford,1,3,A
national-league-south,,Bath City,Dorking Wanderers,0,2,A
national-league-south,,Bath City,Dulwich Hamlet,0,0,D
national-league-south,,Bath City,Eastbourne Borough,2,1,H
national-league-south,,Bath City,Ebbsfleet United,0,2,A
national-league-south,,Bath City,Hampton & Richmond Borough,1,3,A
national-league-south,,Bath City,Hemel Hempstead Town,2,1,H
national-league-south,,Bath City,Hungerford Town,0,1,A
national-league-south,,Bath City,Havant & Waterlooville,0,0,D
national-league-south,,Bath City,Maidstone United,0,3,A
national-league-south,,Bath City,Oxford City,3,3,D
national-league-south,,Bath City,Slough Town,1,1,D
national-league-south,,Bath City,St Albans City,0,2,A
national-league-south,,Bath City,Tonbridge Angels,1,0,H
national-league-south,,Bath City,Welling United,2,1,H
national-league-south,,Billericay Town,Bath City,1,2,A
national-league-south,,Billericay Town,Braintree Town,2,2,D
national-league-south,,Billericay Town,Chelmsford City,0,0,D
national-league-south,,Billericay Town,Chippenham Town,0,1,A
national-league-south,,Billericay Town,Concord Rangers,1,3,A
national-league-south,,Billericay Town,Dartford,0,2,A
national-league-south,,Billericay Town,Dorking Wanderers,0,5,A
national-league-south,,Billericay Town,Dulwich Hamlet,2,0,H
national-league-south,,Billericay Town,Eastbourne Borough,2,5,A
national-league-south,,Billericay Town,Ebbsfleet United,1,2,A
national-league-south,,Billericay Town,Hampton & Richmond Borough,0,1,A
national-league-south,,Billericay Town,Hemel Hempstead Town,2,3,A
national-league-south,,Billericay Town,Hungerford Town,1,4,A
national-league-south,,Billericay Town,Havant & Waterlooville,1,1,D
national-league-south,,Billericay Town,Maidstone United,1,1,D
national-league-south,,Billericay Town,Oxford City,3,1,H
national-league-south,,Billericay Town,Slough Town,2,1,H
national-league-south,,Billericay Town,St Albans City,2,1,H
national-league-south,,Billericay Town,Tonbridge Angels,0,1,A
national-league-south,,Billericay Town,Welling United,2,2,D
national-league-south,,Braintree Town,Bath City,1,3,A
national-league-south,,Braintree Town,Billericay Town,0,1,A
national-league-south,,Braintree Town,Chelmsford City,2,2,D
national-league-south,,Braintree Town,Chippenham Town,1,0,H
national-league-south,,Braintree Town,Concord Rangers,0,1,A
national-league-south,,Braintree Town,Dartford,2,2,D
national-league-south,,Braintree Town,Dorking Wanderers,2,2,D
national-league-south,,Braintree Town,Dulwich Hamlet,1,2,A
national-league-south,,Braintree Town,Eastbourne Borough,0,0,D
national-league-south,,Braintree Town,Ebbsfleet United,1,0,H
